ID,Pred
2025_3162.0_3257.0,0.11704917673633806
2025_3162.0_3228.0,0.44237606268575513
2025_3162.0_3166.0,0.23931997327535084
2025_3162.0_3304.0,0.2299300857986463
2025_3162.0_3235.0,0.21290068509574592
2025_3162.0_3343.0,0.09045030835877986
2025_3162.0_3378.0,0.24649075313068647
2025_3162.0_3286.0,0.3414820427884965
2025_3162.0_3372.0,0.221162758531915
2025_3162.0_3192.0,0.5833062520841175
2025_3162.0_3219.0,0.37169086863976886
2025_3162.0_3456.0,0.5000411020462303
2025_3162.0_3417.0,0.1862906535105381
2025_3162.0_3301.0,0.19605696258339209
2025_3162.0_3261.0,0.1847223558444271
2025_3124.0_3162.0,0.9760054505143784
2025_3162.0_3279.0,0.36841502144886445
2025_3162.0_3199.0,0.12765140960773666
2025_3162.0_3277.0,0.174184091997352
2025_3162.0_3350.0,0.37646420538037806
2025_3162.0_3210.0,0.2607084460496781
2025_3162.0_3217.0,0.2895619017240537
2025_3162.0_3206.0,0.5139724800384171
2025_3123.0_3162.0,0.6508342084981971
2025_3162.0_3213.0,0.3764990574610015
2025_3162.0_3361.0,0.4049882776438371
2025_3162.0_3436.0,0.5768865642426484
2025_3162.0_3380.0,0.5575764756479374
2025_3162.0_3471.0,0.5897642630961937
2025_3162.0_3425.0,0.28097133678732805
2025_3162.0_3163.0,0.011026518011312702
2025_3162.0_3328.0,0.2676797814134393
2025_3162.0_3246.0,0.15931668669886123
2025_3162.0_3243.0,0.3017834151534735
2025_3162.0_3234.0,0.12911561008075256
2025_3162.0_3329.0,0.21969263969288022
2025_3143.0_3162.0,0.7059725652212685
2025_3162.0_3280.0,0.11426111088149486
2025_3162.0_3355.0,0.1374814527096976
2025_3162.0_3293.0,0.47136461299728566
2025_3162.0_3193.0,0.35365591235396915
2025_3162.0_3251.0,0.25257726187585794
2025_3162.0_3195.0,0.0888444788210538
2025_3117.0_3162.0,0.5368017248342747
2025_3162.0_3422.0,0.6121657672771955
2025_3449.0_3453.0,0.2030552783805019
2025_3313.0_3449.0,0.3551437356012511
2025_3333.0_3449.0,0.6972563942378149
2025_3250.0_3449.0,0.47223526453308284
2025_3399.0_3449.0,0.4568322919523925
2025_3400.0_3449.0,0.8136140565692745
2025_3395.0_3449.0,0.5945567394863511
2025_3323.0_3449.0,0.910128021117715
2025_3326.0_3449.0,0.8222400106489911
2025_3397.0_3449.0,0.8261365681834739
2025_3276.0_3449.0,0.7204648561581315
2025_3257.0_3449.0,0.8166875445780178
2025_3228.0_3449.0,0.426759084983503
2025_3166.0_3449.0,0.6524442198894982
2025_3304.0_3449.0,0.6642061527436416
2025_3235.0_3449.0,0.6858778817299497
2025_3343.0_3449.0,0.855886691350202
2025_3378.0_3449.0,0.6435500443228448
2025_3286.0_3449.0,0.5324756725263007
2025_3372.0_3449.0,0.6753081062482452
2025_3192.0_3449.0,0.2967188490827197
2025_3219.0_3449.0,0.4995897281453736
2025_3449.0_3456.0,0.628730683280129
2025_3417.0_3449.0,0.7206492249599621
2025_3301.0_3449.0,0.7077564081919697
2025_3261.0_3449.0,0.7227340051227484
2025_3124.0_3449.0,0.9600374911502485
2025_3279.0_3449.0,0.5031028478030178
2025_3199.0_3449.0,0.8014330392483496
2025_3277.0_3449.0,0.7368476993909923
2025_3350.0_3449.0,0.4944933056477351
2025_3210.0_3449.0,0.6261367666726922
2025_3217.0_3449.0,0.5916768798100942
2025_3206.0_3449.0,0.3583540182979882
2025_3123.0_3449.0,0.5240058317655552
2025_3213.0_3449.0,0.49445619294027443
2025_3361.0_3449.0,0.46458741963483396
2025_3436.0_3449.0,0.3022479277998197
2025_3380.0_3449.0,0.3190930477576761
2025_3449.0_3471.0,0.7088079933896786
2025_3425.0_3449.0,0.601816036364504
2025_3163.0_3449.0,0.9814716938431585
2025_3328.0_3449.0,0.6177043268458526
2025_3246.0_3449.0,0.7570751154378141
2025_3243.0_3449.0,0.5774243334708039
2025_3234.0_3449.0,0.7993425192558264
2025_3329.0_3449.0,0.6771811635196097
2025_3143.0_3449.0,0.5864459842135995
2025_3280.0_3449.0,0.8207335186573728
2025_3355.0_3449.0,0.7874724508713322
2025_3293.0_3449.0,0.39844611527614615
2025_3193.0_3449.0,0.519089889617212
2025_3251.0_3449.0,0.6360597686003597
2025_3195.0_3449.0,0.8582968102411918
2025_3117.0_3449.0,0.4063349930009662
2025_3422.0_3449.0,0.27228979750362436
2025_3313.0_3453.0,0.1230053285825865
2025_3333.0_3453.0,0.36970060011036243
2025_3250.0_3453.0,0.18558732321492644
2025_3399.0_3453.0,0.17640881327070457
2025_3400.0_3453.0,0.5264498468448358
2025_3395.0_3453.0,0.2719140308515392
2025_3323.0_3453.0,0.7205981737188124
2025_3326.0_3453.0,0.5408660564434582
2025_3397.0_3453.0,0.5475363910726587
2025_3276.0_3453.0,0.3962775371972216
2025_3257.0_3453.0,0.5315321191312006
2025_3228.0_3453.0,0.15937914428319166
2025_3166.0_3453.0,0.3234486651176929
2025_3304.0_3453.0,0.3349962726771296
2025_3235.0_3453.0,0.357357795113156
2025_3343.0_3453.0,0.6019914490239517
2025_3378.0_3453.0,0.31497491637590236
2025_3286.0_3453.0,0.22483962654637923
2025_3372.0_3453.0,0.34626989608005054
2025_3192.0_3453.0,0.09702378325891325
2025_3219.0_3453.0,0.20271527082532537
2025_3453.0_3456.0,0.8692727293131938
2025_3417.0_3453.0,0.3964966177939899
2025_3301.0_3453.0,0.3814835434242557
2025_3261.0_3453.0,0.39898298909500596
2025_3124.0_3453.0,0.8595143546325174
2025_3279.0_3453.0,0.2049959737950483
2025_3199.0_3453.0,0.506876230598089
2025_3277.0_3453.0,0.41626619367311846
2025_3350.0_3453.0,0.19944031690824848
2025_3210.0_3453.0,0.29899469781817556
2025_3217.0_3453.0,0.2695579432289733
2025_3206.0_3453.0,0.1245224229409525
2025_3123.0_3453.0,0.21897130791661878
2025_3213.0_3453.0,0.19941661283630652
2025_3361.0_3453.0,0.18098973854543876
2025_3436.0_3453.0,0.09935744105786548
2025_3380.0_3453.0,0.10662281982302091
2025_3453.0_3471.0,0.9052843802796526
2025_3425.0_3453.0,0.2779344362622588
2025_3163.0_3453.0,0.9309892318020115
2025_3328.0_3453.0,0.2915324770191684
2025_3246.0_3453.0,0.4424910810521616
2025_3243.0_3453.0,0.25815895327709315
2025_3234.0_3453.0,0.5036053799093215
2025_3329.0_3453.0,0.34820905447917705
2025_3143.0_3453.0,0.2653243709589832
2025_3280.0_3453.0,0.538313909684826
2025_3355.0_3453.0,0.4855011592797638
2025_3293.0_3453.0,0.14433867077902118
2025_3193.0_3453.0,0.21562072741578575
2025_3251.0_3453.0,0.3080044038301494
2025_3195.0_3453.0,0.6066964611125987
2025_3117.0_3453.0,0.14843790938468038
2025_3422.0_3453.0,0.08700185925514126
2025_3313.0_3333.0,0.1931486592697353
2025_3250.0_3313.0,0.6187483641744789
2025_3313.0_3399.0,0.3959639818631686
2025_3313.0_3400.0,0.1121387049997639
2025_3313.0_3395.0,0.27323964259168965
2025_3313.0_3323.0,0.05163148830527358
2025_3313.0_3326.0,0.10649913628405097
2025_3313.0_3397.0,0.10396712719725429
2025_3276.0_3313.0,0.8237815504749657
2025_3257.0_3313.0,0.8898761673950258
2025_3228.0_3313.0,0.5745221918498777
2025_3166.0_3313.0,0.7729796101840576
2025_3304.0_3313.0,0.7820252001860377
2025_3235.0_3313.0,0.7984009564179473
2025_3313.0_3343.0,0.08494730757170588
2025_3313.0_3378.0,0.23393597272298583
2025_3286.0_3313.0,0.673816603328846
2025_3313.0_3372.0,0.20953929103068678
2025_3192.0_3313.0,0.43350637337443554
2025_3219.0_3313.0,0.6442299811149486
2025_3313.0_3456.0,0.4828474639018454
2025_3313.0_3417.0,0.17608556923159802
2025_3301.0_3313.0,0.8145612009554524
2025_3261.0_3313.0,0.8254152491837039
2025_3124.0_3313.0,0.9775650090074637
2025_3279.0_3313.0,0.6474442460695431
2025_3199.0_3313.0,0.8798158424758806
2025_3277.0_3313.0,0.8354918696193008
2025_3313.0_3350.0,0.3604561931677424
2025_3210.0_3313.0,0.7523324769606163
2025_3217.0_3313.0,0.7243842321067755
2025_3206.0_3313.0,0.503224207917035
2025_3123.0_3313.0,0.6663026532672511
2025_3213.0_3313.0,0.6395095799411804
2025_3313.0_3361.0,0.3885231192010935
2025_3313.0_3436.0,0.5600102984896821
2025_3313.0_3380.0,0.5405434292603081
2025_3313.0_3471.0,0.5730214699950545
2025_3313.0_3425.0,0.2672832883093649
2025_3163.0_3313.0,0.9896990614311613
2025_3313.0_3328.0,0.2544101463816342
2025_3246.0_3313.0,0.8496837168321397
2025_3243.0_3313.0,0.7125131488272054
2025_3234.0_3313.0,0.8784253568332613
2025_3313.0_3329.0,0.20812578908405985
2025_3143.0_3313.0,0.7200490216220369
2025_3280.0_3313.0,0.8925193545272088
2025_3313.0_3355.0,0.12952454978258515
2025_3293.0_3313.0,0.5457388993700707
2025_3193.0_3313.0,0.6619081173134376
2025_3251.0_3313.0,0.7601888655492205
2025_3195.0_3313.0,0.9165697848325285
2025_3117.0_3313.0,0.5538589965630649
2025_3313.0_3422.0,0.5957105007401639
2025_3250.0_3333.0,0.27981633898255664
2025_3333.0_3399.0,0.732491674040153
2025_3333.0_3400.0,0.34536700556390665
2025_3333.0_3395.0,0.6109635573076809
2025_3323.0_3333.0,0.8147235119700956
2025_3326.0_3333.0,0.6676107486568381
2025_3333.0_3397.0,0.32644889144065414
2025_3276.0_3333.0,0.5281125973811971
2025_3257.0_3333.0,0.6592300555696713
2025_3228.0_3333.0,0.24429290457676434
2025_3166.0_3333.0,0.44907741132136914
2025_3304.0_3333.0,0.4620470558378723
2025_3235.0_3333.0,0.48668271815055697
2025_3333.0_3343.0,0.2794203582789238
2025_3333.0_3378.0,0.5605497696077868
2025_3286.0_3333.0,0.3309008044097088
2025_3333.0_3372.0,0.5254547689446145
2025_3192.0_3333.0,0.1548350849363782
2025_3219.0_3333.0,0.3024115259150524
2025_3333.0_3456.0,0.7959180796970967
2025_3333.0_3417.0,0.471659221550742
2025_3301.0_3333.0,0.5125755476210714
2025_3261.0_3333.0,0.5309265770249307
2025_3124.0_3333.0,0.9125224977523434
2025_3279.0_3333.0,0.3053842588486315
2025_3199.0_3333.0,0.6367013636849674
2025_3277.0_3333.0,0.5487072371274768
2025_3333.0_3350.0,0.7018718002461337
2025_3210.0_3333.0,0.42103630100344924
2025_3217.0_3333.0,0.3862038214030932
2025_3206.0_3333.0,0.19517710818766487
2025_3123.0_3333.0,0.3234192593355183
2025_3213.0_3333.0,0.29809713388529824
2025_3333.0_3361.0,0.7263311794962494
2025_3333.0_3436.0,0.8416845465380044
2025_3333.0_3380.0,0.8309173131981216
2025_3333.0_3471.0,0.84861782196551
2025_3333.0_3425.0,0.6037612277156926
2025_3163.0_3333.0,0.9583357222476294
2025_3328.0_3333.0,0.41231973729848936
2025_3246.0_3333.0,0.5750561617471484
2025_3243.0_3333.0,0.3723868786336765
2025_3234.0_3333.0,0.63366928236875
2025_3329.0_3333.0,0.47667894427582813
2025_3143.0_3333.0,0.3810940622956188
2025_3280.0_3333.0,0.6653271862622392
2025_3333.0_3355.0,0.3833017609266169
2025_3293.0_3333.0,0.22336845745125977
2025_3193.0_3333.0,0.3191234898848181
2025_3251.0_3333.0,0.4314600590997073
2025_3195.0_3333.0,0.7245242862422705
2025_3117.0_3333.0,0.22911117914599166
2025_3333.0_3422.0,0.8602340743945862
2025_3250.0_3399.0,0.5154278870601448
2025_3250.0_3400.0,0.1700832645924015
2025_3250.0_3395.0,0.3789032789588675
2025_3250.0_3323.0,0.08116893306628346
2025_3250.0_3326.0,0.16206151501709237
2025_3250.0_3397.0,0.15844276331931725
2025_3250.0_3276.0,0.25766520709742685
2025_3250.0_3257.0,0.1672233533457702
2025_3228.0_3250.0,0.4541997993397112
2025_3166.0_3250.0,0.6772518934171542
2025_3250.0_3304.0,0.311424982912683
2025_3235.0_3250.0,0.7093621942270805
2025_3250.0_3343.0,0.13091316816619997
2025_3250.0_3378.0,0.33132982993997895
2025_3250.0_3286.0,0.43992745995727056
2025_3250.0_3372.0,0.3007638831199633
2025_3192.0_3250.0,0.32047253962215483
2025_3219.0_3250.0,0.5274048948034494
2025_3250.0_3456.0,0.6023831000735101
2025_3250.0_3417.0,0.2574901075125549
2025_3250.0_3301.0,0.2697516540331379
2025_3250.0_3261.0,0.2555106282924094
2025_3124.0_3250.0,0.9640980446975176
2025_3250.0_3279.0,0.4690939055111862
2025_3199.0_3250.0,0.8185635650357328
2025_3250.0_3277.0,0.2421333384364616
2025_3250.0_3350.0,0.47767910367453287
2025_3210.0_3250.0,0.6518201253894986
2025_3217.0_3250.0,0.6182843458620582
2025_3206.0_3250.0,0.38434534182833113
2025_3123.0_3250.0,0.5516817167853609
2025_3213.0_3250.0,0.5222838529333416
2025_3250.0_3361.0,0.507628720621122
2025_3250.0_3436.0,0.6737610805610793
2025_3250.0_3380.0,0.6562376189972965
2025_3250.0_3471.0,0.6852987665717388
2025_3250.0_3425.0,0.3718219983699641
2025_3163.0_3250.0,0.9833920142184346
2025_3250.0_3328.0,0.35636272669064395
2025_3246.0_3250.0,0.7769674673752148
2025_3243.0_3250.0,0.6043394798488638
2025_3234.0_3250.0,0.8166121270669926
2025_3250.0_3329.0,0.29896775041055235
2025_3143.0_3250.0,0.6131714615262714
2025_3250.0_3280.0,0.16346141340766412
2025_3250.0_3355.0,0.19448490378793515
2025_3250.0_3293.0,0.5745826367670401
2025_3193.0_3250.0,0.5468043994634952
2025_3250.0_3251.0,0.33856995006890256
2025_3195.0_3250.0,0.8713093872862527
2025_3117.0_3250.0,0.4334554639578534
2025_3250.0_3422.0,0.705092100166451
2025_3399.0_3400.0,0.16151630025283967
2025_3395.0_3399.0,0.6355630302046865
2025_3323.0_3399.0,0.9233332074352649
2025_3326.0_3399.0,0.8461762898108386
2025_3397.0_3399.0,0.849644101934249
2025_3276.0_3399.0,0.7540056057698221
2025_3257.0_3399.0,0.8412271182092066
2025_3228.0_3399.0,0.46959655966160574
2025_3166.0_3399.0,0.6906421071050565
2025_3304.0_3399.0,0.7017023694916356
2025_3235.0_3399.0,0.7219671195419187
2025_3343.0_3399.0,0.8759756723409623
2025_3378.0_3399.0,0.6822493779659078
2025_3286.0_3399.0,0.5752754838132641
2025_3372.0_3399.0,0.712101971000976
2025_3192.0_3399.0,0.3341111044843167
2025_3219.0_3399.0,0.5428152267105262
2025_3399.0_3456.0,0.5874546319104463
2025_3399.0_3417.0,0.24582459932048414
2025_3301.0_3399.0,0.7422765449943627
2025_3261.0_3399.0,0.756094658886777
2025_3124.0_3399.0,0.9661818047508809
2025_3279.0_3399.0,0.5463004714767756
2025_3199.0_3399.0,0.8275835771196264
2025_3277.0_3399.0,0.7690528342300724
2025_3350.0_3399.0,0.5377517088227177
2025_3210.0_3399.0,0.6657447064648874
2025_3217.0_3399.0,0.632794547611162
2025_3206.0_3399.0,0.3991056631471702
2025_3123.0_3399.0,0.5669504246975829
2025_3213.0_3399.0,0.5377148029726355
2025_3361.0_3399.0,0.5078579915989393
2025_3399.0_3436.0,0.6599998992143389
2025_3380.0_3399.0,0.35787011652111733
2025_3399.0_3471.0,0.6717871834305661
2025_3399.0_3425.0,0.3574704439487187
2025_3163.0_3399.0,0.9843740965389994
2025_3328.0_3399.0,0.6577172606485597
2025_3246.0_3399.0,0.7875186173764941
2025_3243.0_3399.0,0.6190531635783595
2025_3234.0_3399.0,0.8257084971000529
2025_3329.0_3399.0,0.713852712583968
2025_3143.0_3399.0,0.6277590065994554
2025_3280.0_3399.0,0.8448343732918069
2025_3355.0_3399.0,0.815037225923965
2025_3293.0_3399.0,0.4406261117892415
2025_3193.0_3399.0,0.5621073690723914
2025_3251.0_3399.0,0.6751618365771637
2025_3195.0_3399.0,0.8780976782524118
2025_3117.0_3399.0,0.4487271560806205
2025_3399.0_3422.0,0.6920484546251368
2025_3395.0_3400.0,0.25125930579861555
2025_3323.0_3400.0,0.6985613796604886
2025_3326.0_3400.0,0.5142100804786354
2025_3397.0_3400.0,0.5209246572648984
2025_3276.0_3400.0,0.37098958546233873
2025_3257.0_3400.0,0.5048303592987975
2025_3228.0_3400.0,0.14556361307667953
2025_3166.0_3400.0,0.3004949722616551
2025_3304.0_3400.0,0.3116005283995703
2025_3235.0_3400.0,0.33318279878492574
2025_3343.0_3400.0,0.5761029368127841
2025_3378.0_3400.0,0.2923627045149676
2025_3286.0_3400.0,0.2067453235330028
2025_3372.0_3400.0,0.3224686045681515
2025_3192.0_3400.0,0.08804728630894298
2025_3219.0_3400.0,0.1859742879820241
2025_3400.0_3456.0,0.8809563363133552
2025_3400.0_3417.0,0.6287967183687666
2025_3301.0_3400.0,0.3565820530313669
2025_3261.0_3400.0,0.37362923817565685
2025_3124.0_3400.0,0.8460939642649923
2025_3279.0_3400.0,0.18811108098402285
2025_3199.0_3400.0,0.4801436008898634
2025_3277.0_3400.0,0.39052780210205684
2025_3350.0_3400.0,0.18290774532066012
2025_3210.0_3400.0,0.27706570543346265
2025_3217.0_3400.0,0.24902097633644837
2025_3206.0_3400.0,0.11332107438673511
2025_3123.0_3400.0,0.20122667046032794
2025_3213.0_3400.0,0.18288555730773337
2025_3361.0_3400.0,0.16567011421731714
2025_3400.0_3436.0,0.9098133983493282
2025_3380.0_3400.0,0.0968534908530937
2025_3400.0_3471.0,0.9140676517818634
2025_3400.0_3425.0,0.7430161894753012
2025_3163.0_3400.0,0.923791339421698
2025_3328.0_3400.0,0.2699400310872113
2025_3246.0_3400.0,0.4162875486186455
2025_3243.0_3400.0,0.2382072305685381
2025_3234.0_3400.0,0.47687843314336986
2025_3329.0_3400.0,0.32434060302097356
2025_3143.0_3400.0,0.2450017628077925
2025_3280.0_3400.0,0.511643548720302
2025_3355.0_3400.0,0.4588468892559736
2025_3293.0_3400.0,0.1316227592805408
2025_3193.0_3400.0,0.19807874819229576
2025_3251.0_3400.0,0.2856839141159655
2025_3195.0_3400.0,0.5809009270112887
2025_3117.0_3400.0,0.1354180176680998
2025_3400.0_3422.0,0.9211284127370797
2025_3323.0_3395.0,0.8735327146523679
2025_3326.0_3395.0,0.7593210734307633
2025_3395.0_3397.0,0.23579868773657348
2025_3276.0_3395.0,0.6374079412094239
2025_3257.0_3395.0,0.7523951131332375
2025_3228.0_3395.0,0.33676956648880474
2025_3166.0_3395.0,0.561478176376767
2025_3304.0_3395.0,0.5743100149395158
2025_3235.0_3395.0,0.5982744915359723
2025_3343.0_3395.0,0.802009434463378
2025_3378.0_3395.0,0.5518550739299177
2025_3286.0_3395.0,0.43719563112114546
2025_3372.0_3395.0,0.5865339575023389
2025_3192.0_3395.0,0.22346119537015463
2025_3219.0_3395.0,0.4050954537125431
2025_3395.0_3456.0,0.7128799125380053
2025_3395.0_3417.0,0.36238046301298055
2025_3301.0_3395.0,0.6228998981217828
2025_3261.0_3395.0,0.6400144317754464
2025_3124.0_3395.0,0.9424806215122784
2025_3279.0_3395.0,0.40848650967554645
2025_3199.0_3395.0,0.733536072362629
2025_3277.0_3395.0,0.6563366087953129
2025_3350.0_3395.0,0.40019208474392476
2025_3210.0_3395.0,0.5332114346562576
2025_3217.0_3395.0,0.4970662090592035
2025_3206.0_3395.0,0.2758477661349934
2025_3123.0_3395.0,0.42885115728492385
2025_3213.0_3395.0,0.4001564470234401
2025_3361.0_3395.0,0.37179473897737525
2025_3395.0_3436.0,0.7719321279044732
2025_3380.0_3395.0,0.24221387577665232
2025_3395.0_3471.0,0.7811257802638918
2025_3395.0_3425.0,0.4924004498975504
2025_3163.0_3395.0,0.9730674130003812
2025_3328.0_3395.0,0.524275507337854
2025_3246.0_3395.0,0.6800655472348578
2025_3243.0_3395.0,0.48240020803877215
2025_3234.0_3395.0,0.730970685847482
2025_3329.0_3395.0,0.5886071523630669
2025_3143.0_3395.0,0.4916645917467113
2025_3280.0_3395.0,0.7574386549740295
2025_3355.0_3395.0,0.7164905522465412
2025_3293.0_3395.0,0.31118588808607683
2025_3193.0_3395.0,0.42403266491285474
2025_3251.0_3395.0,0.5438038469223245
2025_3195.0_3395.0,0.8051154206521917
2025_3117.0_3395.0,0.31826114344551193
2025_3395.0_3422.0,0.7966801806656186
2025_3323.0_3326.0,0.6865649339683104
2025_3323.0_3397.0,0.6807491411902105
2025_3276.0_3323.0,0.20279147446503631
2025_3257.0_3323.0,0.30541517988920797
2025_3228.0_3323.0,0.06844701749241477
2025_3166.0_3323.0,0.15631497536668781
2025_3304.0_3323.0,0.1633362203756974
2025_3235.0_3323.0,0.17729409413207808
2025_3323.0_3343.0,0.6304548280064848
2025_3323.0_3378.0,0.8487590043419158
2025_3286.0_3323.0,0.10104919452554784
2025_3323.0_3372.0,0.829687528150718
2025_3192.0_3323.0,0.03997602522313026
2025_3219.0_3323.0,0.08969638226260257
2025_3323.0_3456.0,0.9449287612912225
2025_3323.0_3417.0,0.7970604560015433
2025_3301.0_3323.0,0.19291265732731222
2025_3261.0_3323.0,0.20462368739259684
2025_3124.0_3323.0,0.7033546516851672
2025_3279.0_3323.0,0.09085042847334934
2025_3199.0_3323.0,0.2848699573299739
2025_3277.0_3323.0,0.21652071501966352
2025_3323.0_3350.0,0.911954336289006
2025_3210.0_3323.0,0.14184767049893676
2025_3217.0_3323.0,0.12512094628545933
2025_3206.0_3323.0,0.0522415254520322
2025_3123.0_3323.0,0.09800332260971045
2025_3213.0_3323.0,0.08803374332912584
2025_3323.0_3361.0,0.9211150547870659
2025_3323.0_3436.0,0.9590001519959379
2025_3323.0_3380.0,0.955792635238343
2025_3323.0_3471.0,0.9610335565627954
2025_3323.0_3425.0,0.8701933025590753
2025_3163.0_3323.0,0.8394372484067878
2025_3323.0_3328.0,0.8624620276467745
2025_3246.0_3323.0,0.23523268203584802
2025_3243.0_3323.0,0.11883616655330265
2025_3234.0_3323.0,0.28221183679646766
2025_3323.0_3329.0,0.8284752111470454
2025_3143.0_3323.0,0.12277455492346012
2025_3280.0_3323.0,0.3112286276811246
2025_3323.0_3355.0,0.7322267907048449
2025_3293.0_3323.0,0.061361344955883745
2025_3193.0_3323.0,0.09627556202714593
2025_3251.0_3323.0,0.14711579562776778
2025_3195.0_3323.0,0.3741412398839341
2025_3117.0_3323.0,0.0632782898705061
2025_3323.0_3422.0,0.9643856503292112
2025_3326.0_3397.0,0.49313280095271916
2025_3276.0_3326.0,0.357955062546534
2025_3257.0_3326.0,0.490762306061044
2025_3228.0_3326.0,0.13870282753399354
2025_3166.0_3326.0,0.28880006138947567
2025_3304.0_3326.0,0.29965855752329296
2025_3235.0_3326.0,0.3207991452876431
2025_3326.0_3343.0,0.4376958371708142
2025_3326.0_3378.0,0.7191427848180126
2025_3286.0_3326.0,0.1976680002163449
2025_3326.0_3372.0,0.6897021360021535
2025_3192.0_3326.0,0.08363205092051806
2025_3219.0_3326.0,0.17760474982054109
2025_3326.0_3456.0,0.8867328670183795
2025_3326.0_3417.0,0.6418344741897443
2025_3301.0_3326.0,0.3437770738695899
2025_3261.0_3326.0,0.36055513357014557
2025_3124.0_3326.0,0.8386220697156236
2025_3279.0_3326.0,0.17966660378707333
2025_3199.0_3326.0,0.4661159122350087
2025_3277.0_3326.0,0.37721848831146143
2025_3326.0_3350.0,0.8253533956771634
2025_3210.0_3326.0,0.2659359733336035
2025_3217.0_3326.0,0.23864591653105294
2025_3206.0_3326.0,0.10778825343746812
2025_3123.0_3326.0,0.1923328997283723
2025_3213.0_3326.0,0.17462520427343442
2025_3326.0_3361.0,0.8419630605442513
2025_3326.0_3436.0,0.914325833868669
2025_3326.0_3380.0,0.9079587726908269
2025_3326.0_3471.0,0.9183863224067361
2025_3326.0_3425.0,0.7536141625518286
2025_3163.0_3326.0,0.9197336835169151
2025_3326.0_3328.0,0.7410060086150055
2025_3246.0_3326.0,0.4026803661945112
2025_3243.0_3326.0,0.22814583584420844
2025_3234.0_3326.0,0.46286120313125145
2025_3326.0_3329.0,0.6878682418275839
2025_3143.0_3326.0,0.23474181411589146
2025_3280.0_3326.0,0.4975764183109559
2025_3326.0_3355.0,0.5550910975776406
2025_3293.0_3326.0,0.12532266775908285
2025_3193.0_3326.0,0.18929113769094807
2025_3251.0_3326.0,0.2743393621312433
2025_3195.0_3326.0,0.5671409873356875
2025_3117.0_3326.0,0.12896324533212855
2025_3326.0_3422.0,0.9251213019281832
2025_3276.0_3397.0,0.3515177106491889
2025_3257.0_3397.0,0.4837360557841692
2025_3228.0_3397.0,0.13537705384334586
2025_3166.0_3397.0,0.2830580787061877
2025_3304.0_3397.0,0.2937898664151123
2025_3235.0_3397.0,0.31470247104827365
2025_3343.0_3397.0,0.5553707031272139
2025_3378.0_3397.0,0.27521204322363635
2025_3286.0_3397.0,0.1932455970252711
2025_3372.0_3397.0,0.3043113455012161
2025_3192.0_3397.0,0.08150179549194381
2025_3219.0_3397.0,0.17353413396832784
2025_3397.0_3456.0,0.8895269780097711
2025_3397.0_3417.0,0.648273537537383
2025_3301.0_3397.0,0.33746068019395903
2025_3261.0_3397.0,0.35409681097972445
2025_3124.0_3397.0,0.8347795988659722
2025_3279.0_3397.0,0.1755588192388826
2025_3199.0_3397.0,0.4591243866438274
2025_3277.0_3397.0,0.37063469191022624
2025_3350.0_3397.0,0.17062972082480765
2025_3210.0_3397.0,0.2604820828730141
2025_3217.0_3397.0,0.23357361483796057
2025_3206.0_3397.0,0.1051132760084994
2025_3123.0_3397.0,0.18800188939525042
2025_3213.0_3397.0,0.17060871123482535
2025_3361.0_3397.0,0.1543306458097562
2025_3397.0_3436.0,0.9165033660008645
2025_3380.0_3397.0,0.089717746451064
2025_3397.0_3471.0,0.9204696282549875
2025_3397.0_3425.0,0.7587988553568167
2025_3163.0_3397.0,0.9176328246071979
2025_3328.0_3397.0,0.2536332781245122
2025_3246.0_3397.0,0.3959346981316898
2025_3243.0_3397.0,0.22323127291242595
2025_3234.0_3397.0,0.45587681064057306
2025_3329.0_3397.0,0.30612556261089807
2025_3143.0_3397.0,0.22972745426731844
2025_3280.0_3397.0,0.49054658726616385
2025_3355.0_3397.0,0.43797452106468493
2025_3293.0_3397.0,0.12227217414854052
2025_3193.0_3397.0,0.18501293239866867
2025_3251.0_3397.0,0.26877623423502295
2025_3195.0_3397.0,0.5602242232834302
2025_3117.0_3397.0,0.12583688484577138
2025_3397.0_3422.0,0.9270463445620889
2025_3257.0_3276.0,0.6335617707512455
2025_3228.0_3276.0,0.22415354254462816
2025_3166.0_3276.0,0.42147130277084566
2025_3276.0_3304.0,0.5657278664993928
2025_3235.0_3276.0,0.4586895936630415
2025_3276.0_3343.0,0.30258863169650924
2025_3276.0_3378.0,0.5880066378446923
2025_3276.0_3286.0,0.6934824908542935
2025_3276.0_3372.0,0.5533572141470882
2025_3192.0_3276.0,0.1406975231941202
2025_3219.0_3276.0,0.2792513831846055
2025_3276.0_3456.0,0.8135603047053956
2025_3276.0_3417.0,0.49971317047564895
2025_3276.0_3301.0,0.5155011891357235
2025_3261.0_3276.0,0.5028817170527375
2025_3124.0_3276.0,0.9031297400322104
2025_3276.0_3279.0,0.7179114872502929
2025_3199.0_3276.0,0.6103391661491687
2025_3276.0_3277.0,0.4792341198203866
2025_3276.0_3350.0,0.7248333009951705
2025_3210.0_3276.0,0.3939214298993877
2025_3217.0_3276.0,0.35993757754776035
2025_3206.0_3276.0,0.17813239026414585
2025_3123.0_3276.0,0.2993406227932901
2025_3213.0_3276.0,0.27513708786122215
2025_3276.0_3361.0,0.7480849897194743
2025_3276.0_3436.0,0.8560857791881377
2025_3276.0_3380.0,0.846118924491544
2025_3276.0_3471.0,0.8624914037617416
2025_3276.0_3425.0,0.6302988850881026
2025_3163.0_3276.0,0.953612023658668
2025_3276.0_3328.0,0.6146074518115513
